# Fix print output for fix 2
10000 0 0 0 0
11000 0.3590890717346 0.369275018247705 0.349025438964005 1.07738952894631
12000 0.542257276628416 0.537650355878161 0.466557545671302 1.54646517817788
13000 0.761836018703383 0.798445457055919 0.666564490507962 2.22684596626726
14000 0.926605619871183 0.920895727114678 0.763326101097587 2.61082744808345
15000 1.04919552974989 1.06034456422812 0.893166528743084 3.0027066227211
16000 1.25404038564275 1.27953019821421 1.03297055208983 3.56654113594678
17000 1.46435579703234 1.4264701658121 1.1346653123128 4.02549127515725
18000 1.58817066013905 1.5366873166919 1.24876910807597 4.37362708490692
19000 1.76071276393342 1.70088834643072 1.42239630808591 4.88399741845004
20000 1.9518921566966 1.8739995697059 1.54652572708605 5.37241745348855
21000 2.08347755992703 2.00448331740656 1.60219103141687 5.69015190875045
22000 2.21330486332109 2.19322991977752 1.78154947968231 6.18808426278092
23000 2.35539403561746 2.38462092869542 1.97350692369937 6.71352188801225
24000 2.53716942887532 2.53662699725721 2.06443476896638 7.1382311950989
25000 2.67664300683925 2.68439268653826 2.13099072315181 7.49202641652932
26000 2.81602068098018 2.86013239086209 2.298107127969 7.97426019981127
27000 2.90771162797021 2.97249435314392 2.41027092759881 8.29047690871294
28000 3.06890998692933 3.10742501091751 2.50989719856058 8.68623219640742
29000 3.168361705521 3.23590864758134 2.55885237157508 8.96312272467742
30000 3.34851285757316 3.43929056482296 2.75434200852823 9.54214543092435
31000 3.48879719584629 3.59719630026955 2.87106061953342 9.95705411564926
32000 3.58006527591353 3.65112777272105 2.88051065880067 10.1117037074353
33000 3.71522729184219 3.87690549077142 3.00282609344986 10.5949588760635
34000 3.89978633847674 4.09204795178669 3.25670193582162 11.248536226085
35000 4.03310595659346 4.2391696618272 3.32424146010455 11.5965170785252
36000 4.19425344740605 4.35492760581281 3.37461865300106 11.9237997062199
37000 4.31490273962102 4.56363904628698 3.56295674009101 12.441498525999
38000 4.50647623811692 4.65967677034449 3.72816979645071 12.8943228049121
39000 4.69649088706914 4.87948106887609 3.77116299472334 13.3471349506686
40000 4.81842982741845 5.01920383113803 3.88473657206848 13.722370230625
41000 5.00155739960318 5.18174269821768 4.14398592549469 14.3272860233156
42000 5.11994970141019 5.33787692360003 4.1828703568105 14.6406969818207
43000 5.26374982933348 5.5028240924006 4.24769780809183 15.0142717298259
44000 5.41483941048619 5.64180300032869 4.42918424146765 15.4858266522825
45000 5.49035478364675 5.7928472121548 4.61377413463663 15.8969761304382
46000 5.69315457441081 5.96279092467816 4.65940711264748 16.3153526117365
47000 5.8042099640857 6.0886043113062 4.68964589860662 16.5824601739985
48000 5.91316461339084 6.37469708433103 4.90048149470786 17.1883431924297
49000 6.00877842768973 6.50568483618047 5.04453278309981 17.55899604697
50000 6.2281924550514 6.72899307283151 5.1267615900527 18.0839471179356
51000 6.34308535827959 6.91394628366277 5.31427659228983 18.5713082342322
52000 6.46436294903407 7.10738017227073 5.45891512922653 19.0306582505313
53000 6.61217796080858 7.26986804921845 5.53203220115576 19.4140782111828
54000 6.78521665283058 7.3229841654905 5.63445436674399 19.7426551850651
55000 6.90129992093891 7.48075452514281 5.8735583542917 20.2556128003734
56000 7.03418390714305 7.69541072405539 5.96800830979685 20.6976029409953
57000 7.13220118042346 7.77567010846851 6.0149706260976 20.9228419149896
58000 7.27653411317025 7.97770505346149 6.21071052168413 21.4649496883159
59000 7.36140843685979 8.15865910979861 6.43878388041445 21.9588514270729
60000 7.55534083484536 8.29372932713062 6.51222369352239 22.3612938554984
61000 7.66013684889373 8.47899162389461 6.58751007204125 22.7266385448296
62000 7.7945372391779 8.58904968618497 6.80338862578628 23.1869755511491
63000 7.97923222607067 8.7481073155324 6.89985890150473 23.6271984431078
64000 8.10398745935329 8.93300491334288 6.91476148450139 23.9517538571976
65000 8.27654829037871 9.090208536163 7.04441447728037 24.4111713038221
66000 8.38569367730292 9.32550358948061 7.24347184402545 24.954669110809
67000 8.56747136331982 9.49489456367238 7.29803739592163 25.3604033229138
68000 8.70548466770318 9.61292644769681 7.40027739969714 25.7186885150971
69000 8.82285151484971 9.8681628270598 7.63361169834575 26.3246260402553
70000 9.01573733779032 10.135565000809 7.83321722961992 26.9845195682192
71000 9.16864082690438 10.3378348927233 7.92977830834115 27.4362540279688
72000 9.34664601536386 10.3970162681216 7.9861861489161 27.7298484324016
73000 9.52881606679676 10.6013855009751 8.14173705998201 28.2719386277539
74000 9.70099624914947 10.7962426402158 8.25473434214546 28.7519732315107
75000 9.84647243998531 10.8999266284428 8.30541600165667 29.0518150700847
76000 9.93848529592425 11.0919249598981 8.47400427678228 29.5044145326046
77000 10.0623186431732 11.1374951986937 8.65627098471725 29.8560848265842
78000 10.2978384507677 11.2636633198179 8.73984853701999 30.3013503076055
79000 10.3960764411494 11.4213510210823 8.91563837724586 30.7330658394775
80000 10.4131161760986 11.6268440585045 9.12951939653402 31.1694796311371
81000 10.4808996651262 11.8293993186976 9.18393898332758 31.4942379671513
82000 10.6749627660093 11.9546946817757 9.23236478846605 31.8620222362511
83000 10.863006680562 12.1004384279432 9.41124109756316 32.3746862060683
84000 11.0227567360481 12.218357634096 9.60191164517932 32.8430260153234
85000 11.1320148228698 12.3438161551444 9.69828974968022 33.1741207276944
86000 11.2322472684584 12.5042268372587 9.80665072298995 33.543124828707
87000 11.3889065662716 12.6427788020352 10.0039604160685 34.0356457843754
88000 11.4760492815955 12.8717561645968 10.1410694331872 34.4888748793795
89000 11.714694172321 13.0508194273902 10.2025430181013 34.9680566178126
90000 11.9425591246747 13.2369769877268 10.3994197899505 35.5789559023519
91000 11.989866087804 13.4915497641043 10.5970771693197 36.0784930212281
92000 12.1646994333329 13.6217674808783 10.6474365147358 36.433903428947
93000 12.1944572572498 13.7068557144866 10.7184196428512 36.6197326145875
94000 12.3253930860164 13.8998578463864 10.9326746296765 37.1579255620794
95000 12.4894593176292 13.9826433416766 11.1320364878855 37.6041391471913
96000 12.7047400436676 14.1514008901063 11.1024591150131 37.958600048787
97000 12.8897405219763 14.3131039828746 11.3048137609204 38.5076582657713
98000 12.9544122161791 14.458223479464 11.4539146411413 38.8665503367844
99000 13.1951331714234 14.6479110373696 11.6387538410297 39.4817980498227
100000 13.291064027489 14.7215201029729 11.623979102001 39.6365632324629
101000 13.4578296030602 14.8518908534728 11.7455246467607 40.0552451032937
102000 13.5600289065682 15.0024362951749 11.91328108272 40.4757462844631
103000 13.7836729399916 15.1602352968956 11.9167820414064 40.8606902782936
104000 13.9932747111798 15.3948355089195 12.1007869256757 41.488897145775
105000 14.0604588618137 15.6028748741401 12.2613110005409 41.9246447364947
106000 14.2338660162606 15.6447671093873 12.3891994801553 42.2678326058032
107000 14.3029319162232 15.8579843430653 12.4592309570727 42.6201472163613
108000 14.3968013271281 15.9439697672655 12.5712508591986 42.9120219535923
109000 14.6449684825845 15.9368003240805 12.6613259462366 43.2430947529015
110000 14.8058267703416 16.0953677317615 12.7743181663752 43.6755126684783
111000 14.9115510660384 16.1907421774373 12.8479676563247 43.9502608998004
112000 15.1586949286536 16.3322538122147 13.0239961707134 44.5149449115817
113000 15.2994565879312 16.5682763649686 13.1219916705096 44.9897246234094
114000 15.4279626054932 16.6678153746601 13.23855793816 45.3343359183133
115000 15.6153027745255 16.7757107604115 13.3407147973674 45.7317283323045
116000 15.7323094549093 16.9108126122407 13.5385342941486 46.1816563612985
117000 15.8956719146182 17.0986295498038 13.6320246303646 46.6263260947867
